,id,gpt_maximum_classification,gpt_average_classification,gpt_sum,gpt_length
4359,r070613b,0,0.0,0,2
4360,r070613c,0,0.0,0,1
4361,r070613d,0,0.0,0,4
4362,r070613e,0,0.0,0,1
4363,r070613f,0,0.0,0,2
4364,r070613g,0,0.0,0,1
4365,r070612a,0,0.0,0,2
4366,r070612b,0,0.0,0,1
4367,r070612c,0,0.0,0,2
4368,r070612d,0,0.0,0,2
4369,r070612e,0,0.0,0,1
4370,r070612f,0,0.0,0,1
4371,r070612g,0,0.0,0,2
4372,r070611a,0,0.0,0,3
4373,r070611b,0,0.0,0,1
4374,r070611c,0,0.0,0,4
4375,r070611d,0,0.0,0,2
4376,r070611e,0,0.0,0,3
4377,r070608a,0,0.0,0,2
4378,r070608b,0,0.0,0,2
4379,r070608c,0,0.0,0,2
4380,r070608d,0,0.0,0,2
4381,r070608e,0,0.0,0,1
4382,r070608f,0,0.0,0,1
4383,r070608g,0,0.0,0,3
4384,r070607a,0,0.0,0,1
4385,r070607b,0,0.0,0,1
4386,r070607c,0,0.0,0,4
4387,r070607d,0,0.0,0,1
4388,r070607e,0,0.0,0,2
4389,r070606a,0,0.0,0,1
4390,r070606b,0,0.0,0,2
4391,r070606c,0,0.0,0,2
4392,r070606d,0,0.0,0,1
4393,r070606e,0,0.0,0,1
4394,r070606f,0,0.0,0,2
4395,r070605a,0,0.0,0,2
4396,r070605b,0,0.0,0,3
4397,r070605c,0,0.0,0,2
4398,r070605d,0,0.0,0,1
4399,r070605e,0,0.0,0,1
4400,r070604a,0,0.0,0,2
4401,r070604b,0,0.0,0,2
4402,r070604d,0,0.0,0,2
4403,r070604e,0,0.0,0,2
4404,r070604c,0,0.0,0,2
4405,r070601a,0,0.0,0,2
4406,r070601b,0,0.0,0,4
4407,r070601c,0,0.0,0,1
4408,r070601d,0,0.0,0,1
4409,r070601e,0,0.0,0,2
4410,r070601f,0,0.0,0,1
4411,r070601g,0,0.0,0,3
4412,r070530a,0,0.0,0,2
4413,r070530b,0,0.0,0,2
4414,r070530c,0,0.0,0,1
4415,r070530d,0,0.0,0,2
4416,r070530e,0,0.0,0,2
4417,r070529a,0,0.0,0,2
4418,r070529b,0,0.0,0,2
4419,r070529c,0,0.0,0,1
4420,r070529d,0,0.0,0,3
4421,r070529e,0,0.0,0,1
4422,r070529f,0,0.0,0,1
4423,r070525a,0,0.0,0,2
4424,r070525b,0,0.0,0,1
4425,r070525c,0,0.0,0,1
4426,r070525d,0,0.0,0,1
4427,r070525f,0,0.0,0,1
4428,r070525g,0,0.0,0,1
4429,r070525i,0,0.0,0,2
4430,r070525j,0,0.0,0,4
4431,r070525h,0,0.0,0,1
4432,r070524a,0,0.0,0,1
4433,r070524b,0,0.0,0,1
4434,r070524c,0,0.0,0,1
4435,r070524d,0,0.0,0,1
4436,r070524e,0,0.0,0,4
4437,r070524f,0,0.0,0,2
4438,r070523a,0,0.0,0,1
4439,r070523b,0,0.0,0,1
4440,r070523c,0,0.0,0,2
4441,r070523d,0,0.0,0,2
4442,r070523e,0,0.0,0,7
4443,r070523f,0,0.0,0,1
4444,r070522a,0,0.0,0,2
4445,r070522b,0,0.0,0,6
4446,r070522c,0,0.0,0,2
4447,r070522e,0,0.0,0,1
4448,r070522f,0,0.0,0,2
4449,r070522d,0,0.0,0,1
4450,r070516a,0,0.0,0,2
4451,r070516b,0,0.0,0,1
4452,r070516c,0,0.0,0,2
4453,r070516d,0,0.0,0,1
4454,r070516e,0,0.0,0,3
4455,r070515e,0,0.0,0,1
4456,r070515f,0,0.0,0,2
4457,r070515g,0,0.0,0,2
4458,r070515b,0,0.0,0,1
4459,r070515c,0,0.0,0,1
4460,r070515d,0,0.0,0,1
4461,r070515a,0,0.0,0,1
4462,r070514a,0,0.0,0,2
4463,r070514b,0,0.0,0,1
4464,r070514c,0,0.0,0,2
4465,r070514d,0,0.0,0,1
4466,r070514e,0,0.0,0,2
4467,r070514f,0,0.0,0,2
4468,r070511a,0,0.0,0,2
4469,r070511b,0,0.0,0,1
4470,r070511c,0,0.0,0,1
4471,r070511d,0,0.0,0,2
4472,r070511e,0,0.0,0,1
4473,r070511f,0,0.0,0,2
4474,r070510b,0,0.0,0,1
4475,r070510c,0,0.0,0,2
4476,r070510d,0,0.0,0,2
4477,r070510e,0,0.0,0,1
4478,r070510f,0,0.0,0,1
4479,r070510g,0,0.0,0,2
4480,r070510a,0,0.0,0,2
4481,r070508a,0,0.0,0,1
4482,r070508b,0,0.0,0,2
4483,r070508c,0,0.0,0,2
4484,r070508d,0,0.0,0,2
4485,r070508e,0,0.0,0,1
4486,r070508f,0,0.0,0,2
4487,r070507a,0,0.0,0,4
4488,r070507b,0,0.0,0,2
4489,r070507c,0,0.0,0,1
4490,r070507d,0,0.0,0,4
4491,r070504a,0,0.0,0,2
4492,r070504b,0,0.0,0,1
4493,r070504c,0,0.0,0,1
4494,r070504d,0,0.0,0,2
4495,r070504e,0,0.0,0,1
4496,r070504f,0,0.0,0,2
4497,r070504g,0,0.0,0,1
4498,r070502a,0,0.0,0,4
4499,r070502b,0,0.0,0,1
4500,r070502c,0,0.0,0,2
4501,r070502d,0,0.0,0,1
4502,r070502e,0,0.0,0,1
4503,r070502f,0,0.0,0,4
4504,r070427a,0,0.0,0,2
4505,r070427b,0,0.0,0,1
4506,r070427c,0,0.0,0,4
4507,r070427d,0,0.0,0,1
4508,r070427e,0,0.0,0,2
4509,r070427f,0,0.0,0,2
4510,r070424a,0,0.0,0,2
4511,r070424b,0,0.0,0,3
4512,r070424c,0,0.0,0,1
4513,r070424d,0,0.0,0,1
4514,r070424e,0,0.0,0,1
4515,r070423a,0,0.0,0,1
4516,r070423b,0,0.0,0,2
4517,r070423c,0,0.0,0,2
4518,r070423d,0,0.0,0,2
4519,r070423e,0,0.0,0,1
4520,r070423f,0,0.0,0,2
4521,r070419a,0,0.0,0,1
4522,r070419b,0,0.0,0,1
4523,r070419c,0,0.0,0,2
4524,r070419d,0,0.0,0,1
4525,r070419e,0,0.0,0,1
4526,r070419f,0,0.0,0,2
4527,r070417a,0,0.0,0,2
4528,r070417b,0,0.0,0,2
4529,r070417c,0,0.0,0,1
4530,r070417d,0,0.0,0,1
4531,r070417e,0,0.0,0,1
4532,r070417f,0,0.0,0,1
4533,r070417g,0,0.0,0,1
4534,r070417h,0,0.0,0,2
4535,r070413a,0,0.0,0,2
4536,r070413b,0,0.0,0,1
4537,r070413c,0,0.0,0,1
4538,r070413d,0,0.0,0,1
4539,r070413e,0,0.0,0,1
4540,r070413f,0,0.0,0,1
4541,r070413g,0,0.0,0,1
4542,r070412a,0,0.0,0,2
4543,r070412b,0,0.0,0,1
4544,r070412c,0,0.0,0,2
4545,r070412d,0,0.0,0,1
4546,r070412e,0,0.0,0,3
4547,r070412f,0,0.0,0,2
4548,r070411a,0,0.0,0,2
4549,r070411b,0,0.0,0,1
4550,r070411c,0,0.0,0,2
4551,r070411d,0,0.0,0,3
4552,r070411e,0,0.0,0,2
4553,r070404a,0,0.0,0,3
4554,r070404b,0,0.0,0,2
4555,r070404c,0,0.0,0,2
4556,r070404d,0,0.0,0,2
4557,r070404e,0,0.0,0,2
4558,r070330a,0,0.0,0,1
4559,r070330b,0,0.0,0,2
4560,r070330c,0,0.0,0,2
4561,r070330d,0,0.0,0,2
4562,r070330e,0,0.0,0,2
4563,r070330f,0,0.0,0,2
4564,r070330g,0,0.0,0,2
4565,r070330h,0,0.0,0,2
4566,r070329d,0,0.0,0,1
4567,r070329c,0,0.0,0,1
4568,r070329b,0,0.0,0,1
4569,r070329a,0,0.0,0,1
4570,r070327a,0,0.0,0,1
4571,r070327b,0,0.0,0,2
4572,r070327c,0,0.0,0,2
4573,r070327d,0,0.0,0,1
4574,r070327e,0,0.0,0,4
4575,r070323a,0,0.0,0,2
4576,r070323b,0,0.0,0,3
4577,r070323c,0,0.0,0,2
4578,r070323d,0,0.0,0,1
4579,r070323e,0,0.0,0,2
4580,r070322a,0,0.0,0,1
4581,r070322b,0,0.0,0,2
4582,r070322c,0,0.0,0,2
4583,r070322d,0,0.0,0,2
4584,r070322e,0,0.0,0,2
4585,r070319a,0,0.0,0,1
4586,r070319b,0,0.0,0,1
4587,r070319c,0,0.0,0,1
4588,r070319d,0,0.0,0,2
4589,r070315b,0,0.0,0,1
4590,r070315c,0,0.0,0,1
4591,r070315d,0,0.0,0,2
4592,r070315a,0,0.0,0,1
4593,r070314a,0,0.0,0,1
4594,r070314b,0,0.0,0,1
4595,r070314c,0,0.0,0,2
4596,r070314d,0,0.0,0,3
4597,r070314e,0,0.0,0,1
4598,r070314f,0,0.0,0,3
4599,r070312a,0,0.0,0,2
4600,r070312b,0,0.0,0,1
4601,r070312c,0,0.0,0,1
4602,r070312d,0,0.0,0,1
4603,r070312e,0,0.0,0,1
4604,r070308a,0,0.0,0,3
4605,r070308b,0,0.0,0,1
4606,r070308c,0,0.0,0,2
4607,r070308d,0,0.0,0,3
4608,r070306a,0,0.0,0,4
4609,r070306b,0,0.0,0,2
4610,r070306c,0,0.0,0,1
4611,r070306d,0,0.0,0,2
4612,r070306e,0,0.0,0,2
4613,r070306f,0,0.0,0,2
4614,r070302a,0,0.0,0,2
4615,r070302b,0,0.0,0,2
4616,r070302c,0,0.0,0,1
4617,r070302d,0,0.0,0,1
4618,r070302e,0,0.0,0,3
4619,r070302f,0,0.0,0,1
4620,r070302g,0,0.0,0,2
4621,r070301a,0,0.0,0,2
4622,r070301b,0,0.0,0,1
4623,r070301c,0,0.0,0,1
4624,r070301d,0,0.0,0,1
4625,r070301e,0,0.0,0,2
4626,r070301f,0,0.0,0,1
4627,r070228b,0,0.0,0,1
4628,r070228c,0,0.0,0,2
4629,r070228d,0,0.0,0,1
4630,r070228e,0,0.0,0,3
4631,r070228f,0,0.0,0,1
4632,r070228g,0,0.0,0,1
4633,r070228a,0,0.0,0,1
4634,r070227a,0,0.0,0,3
4635,r070227b,0,0.0,0,1
4636,r070227c,0,0.0,0,1
4637,r070227d,0,0.0,0,1
4638,r070227e,0,0.0,0,1
4639,r070227f,0,0.0,0,2
4640,r070223a,0,0.0,0,2
4641,r070223b,0,0.0,0,2
4642,r070223c,0,0.0,0,2
4643,r070223d,0,0.0,0,2
4644,r070223e,0,0.0,0,1
4645,r070216a,0,0.0,0,2
4646,r070216b,0,0.0,0,2
4647,r070216c,0,0.0,0,4
4648,r070216d,0,0.0,0,1
4649,r070214a,0,0.0,0,1
4650,r070214b,0,0.0,0,1
4651,r070214c,0,0.0,0,1
4652,r070214d,0,0.0,0,1
4653,r070214e,0,0.0,0,1
4654,r070214f,0,0.0,0,3
4655,r070209a,0,0.0,0,2
4656,r070209b,0,0.0,0,1
4657,r070209c,0,0.0,0,1
4658,r070209d,0,0.0,0,1
4659,r070209e,0,0.0,0,1
4660,r070209f,0,0.0,0,2
4661,r070207a,0,0.0,0,4
4662,r070207b,0,0.0,0,2
4663,r070207c,0,0.0,0,1
4664,r070207d,0,0.0,0,2
4665,r070202a,0,0.0,0,1
4666,r070202b,0,0.0,0,1
4667,r070202c,0,0.0,0,3
4668,r070202d,0,0.0,0,1
4669,r070202e,0,0.0,0,1
4670,r070202f,0,0.0,0,1
4671,r070129a,0,0.0,0,2
4672,r070129b,0,0.0,0,1
4673,r070129c,0,0.0,0,1
4674,r070129d,0,0.0,0,3
4675,r070125a,0,0.0,0,2
4676,r070125b,0,0.0,0,1
4677,r070125c,0,0.0,0,6
4678,r070125d,0,0.0,0,1
4679,r070125e,0,0.0,0,1
4680,r070122a,0,0.0,0,3
4681,r070122b,0,0.0,0,4
4682,r070122c,0,0.0,0,2
4683,r070119a,0,0.0,0,1
4684,r070119b,0,0.0,0,1
4685,r070119e,0,0.0,0,2
4686,r070118c,0,0.0,0,2
4687,r070118d,0,0.0,0,3
4688,r070118f,0,0.0,0,2
4689,r070117a,0,0.0,0,2
4690,r070117b,0,0.0,0,1
4691,r070117c,0,0.0,0,1
4692,r070116a,0,0.0,0,1
4693,r070115b,0,0.0,0,1
4694,r070115d,0,0.0,0,1
4695,r070112a,0,0.0,0,1
4696,r070112b,0,0.0,0,1
4697,r070112d,0,0.0,0,1
4698,r070112e,0,0.0,0,2
4699,r070108a,0,0.0,0,3
4700,r071030a,0,0.0,0,1
4701,r090623c,0,0.0,0,2
4702,r090324e,0,0.0,0,1
4703,r090224d,0,0.0,0,1
4704,r090219c,0,0.0,0,2
4705,r090203d,0,0.0,0,1
4706,r090122b,0,0.0,0,1
4707,r090116b,0,0.0,0,2
4708,r090115c,0,0.0,0,1
4709,r090114a,0,0.0,0,1
4710,r090114b,0,0.0,0,1
4711,r090112e,0,0.0,0,1
4712,r090112c,0,0.0,0,3
4713,r090112a,0,0.0,0,1
4714,r081223a,0,0.0,0,1
4715,r081223b,0,0.0,0,1
4716,r081223c,0,0.0,0,3
4717,r081223d,0,0.0,0,1
4718,r081223e,0,0.0,0,1
4719,r081223f,0,0.0,0,1
4720,r081222a,0,0.0,0,3
4721,r081222b,0,0.0,0,2
4722,r081222c,0,0.0,0,1
4723,r081222d,0,0.0,0,1
4724,r081222e,0,0.0,0,2
4725,r081222f,0,0.0,0,1
4726,r081219a,0,0.0,0,1
4727,r081219b,0,0.0,0,2
4728,r081219c,0,0.0,0,1
4729,r081219d,0,0.0,0,1
4730,r081219e,0,0.0,0,1
4731,r081219f,0,0.0,0,2
4732,r081218a,0,0.0,0,1
4733,r081218b,0,0.0,0,2
4734,r081218c,0,0.0,0,2
4735,r081218d,0,0.0,0,1
4736,r081218e,0,0.0,0,1
4737,r081217a,0,0.0,0,3
4738,r081217b,0,0.0,0,2
4739,r081217c,0,0.0,0,1
4740,r081217d,0,0.0,0,1
4741,r081217e,0,0.0,0,1
4742,r081216a,0,0.0,0,1
4743,r081216b,0,0.0,0,1
4744,r081216c,0,0.0,0,2
4745,r081216d,0,0.0,0,3
4746,r081216e,0,0.0,0,2
4747,r081215a,0,0.0,0,2
4748,r081215b,0,0.0,0,2
4749,r081215c,0,0.0,0,1
4750,r081215d,0,0.0,0,1
4751,r081215e,0,0.0,0,2
4752,r081212a,0,0.0,0,2
4753,r081212c,0,0.0,0,2
4754,r081212d,0,0.0,0,2
4755,r081212e,0,0.0,0,2
4756,r081212b,0,0.0,0,1
4757,r081211a,0,0.0,0,1
4758,r081211b,0,0.0,0,2
4759,r081211c,0,0.0,0,1
4760,r081211d,0,0.0,0,3
4761,r081211e,0,0.0,0,1
4762,r081210a,0,0.0,0,1
4763,r081210b,0,0.0,0,1
4764,r081210c,0,0.0,0,1
4765,r081210d,0,0.0,0,3
4766,r081210e,0,0.0,0,3
4767,r081209a,0,0.0,0,3
4768,r081209b,0,0.0,0,1
4769,r081209c,0,0.0,0,2
4770,r081209d,0,0.0,0,2
4771,r081209e,0,0.0,0,1
4772,r081208a,0,0.0,0,2
4773,r081208b,0,0.0,0,10
4774,r081208c,0,0.0,0,2
4775,r081208d,0,0.0,0,1
4776,r081208e,0,0.0,0,2
4777,r081205a,0,0.0,0,1
4778,r081205b,0,0.0,0,2
4779,r081205c,0,0.0,0,1
4780,r081205d,0,0.0,0,1
4781,r081205e,0,0.0,0,1
4782,r081204a,0,0.0,0,1
4783,r081204b,0,0.0,0,2
4784,r081204c,0,0.0,0,3
4785,r081204d,0,0.0,0,1
4786,r081204e,0,0.0,0,2
4787,r081202a,0,0.0,0,1
4788,r081202b,0,0.0,0,1
4789,r081202c,0,0.0,0,2
4790,r081202d,0,0.0,0,1
4791,r081202e,0,0.0,0,3
4792,r081201a,0,0.0,0,1
4793,r081201b,0,0.0,0,1
4794,r081201c,0,0.0,0,1
4795,r081201d,0,0.0,0,1
4796,r081201e,0,0.0,0,5
4797,r081128a,0,0.0,0,1
4798,r081128b,0,0.0,0,1
4799,r081128c,0,0.0,0,2
4800,r081128d,0,0.0,0,2
4801,r081128e,0,0.0,0,2
4802,r081127a,0,0.0,0,1
4803,r081127b,0,0.0,0,1
4804,r081127c,0,0.0,0,1
4805,r081127d,0,0.0,0,2
4806,r081127e,0,0.0,0,3
4807,r081126a,0,0.0,0,1
4808,r081126b,0,0.0,0,2
4809,r081126c,0,0.0,0,2
4810,r081126d,0,0.0,0,2
4811,r081126e,0,0.0,0,2
4812,r081125a,0,0.0,0,1
4813,r081125b,0,0.0,0,1
4814,r081125c,0,0.0,0,2
4815,r081125d,0,0.0,0,1
4816,r081125e,0,0.0,0,2
4817,r081124a,0,0.0,0,2
4818,r081124b,0,0.0,0,2
4819,r081124c,0,0.0,0,2
4820,r081124d,0,0.0,0,2
4821,r081124e,0,0.0,0,1
4822,r081121a,0,0.0,0,1
4823,r081121b,0,0.0,0,2
4824,r081121c,0,0.0,0,1
4825,r081121d,0,0.0,0,2
4826,r081121e,0,0.0,0,2
4827,r081120a,0,0.0,0,1
4828,r081120c,0,0.0,0,1
4829,r081120d,0,0.0,0,1
4830,r081120e,0,0.0,0,2
4831,r081120b,0,0.0,0,1
4832,r081119a,0,0.0,0,1
4833,r081119b,0,0.0,0,1
4834,r081119c,0,0.0,0,1
4835,r081119d,0,0.0,0,2
4836,r081119e,0,0.0,0,1
4837,r081118a,0,0.0,0,1
4838,r081118b,0,0.0,0,2
4839,r081118c,0,0.0,0,1
4840,r081118d,0,0.0,0,2
4841,r081118e,0,0.0,0,1
4842,r081118f,0,0.0,0,1
4843,r081118g,0,0.0,0,2
4844,r081117b,0,0.0,0,1
4845,r081117c,0,0.0,0,3
4846,r081117d,0,0.0,0,1
4847,r081117e,0,0.0,0,1
4848,r081117a,0,0.0,0,2
4849,r081114a,0,0.0,0,1
4850,r081114b,0,0.0,0,3
4851,r081114c,0,0.0,0,2
4852,r081114d,0,0.0,0,2
4853,r081114e,0,0.0,0,5
4854,r081112a,0,0.0,0,2
4855,r081112b,0,0.0,0,1
4856,r081112c,0,0.0,0,2
4857,r081112d,0,0.0,0,4
4858,r081112e,0,0.0,0,1
4859,r081111a,0,0.0,0,1
4860,r081111b,0,0.0,0,2
4861,r081111c,0,0.0,0,2
4862,r081111d,0,0.0,0,3
4863,r081111e,0,0.0,0,3
4864,r081110a,0,0.0,0,1
4865,r081110b,0,0.0,0,1
4866,r081110c,0,0.0,0,2
4867,r081110d,0,0.0,0,2
4868,r081110e,0,0.0,0,2
4869,r081107a,0,0.0,0,1
4870,r081107b,0,0.0,0,2
4871,r081107c,0,0.0,0,1
4872,r081107d,0,0.0,0,2
4873,r081107e,0,0.0,0,2
4874,r081106a,0,0.0,0,1
4875,r081106b,0,0.0,0,3
4876,r081106c,0,0.0,0,1
4877,r081106d,0,0.0,0,2
4878,r081106e,0,0.0,0,2
4879,r081103a,0,0.0,0,2
4880,r081103b,0,0.0,0,2
4881,r081103c,0,0.0,0,2
4882,r081103d,0,0.0,0,1
4883,r081103e,0,0.0,0,1
4884,r081030a,0,0.0,0,2
4885,r081030b,0,0.0,0,2
4886,r081030c,0,0.0,0,1
4887,r081030d,0,0.0,0,2
4888,r081030e,0,0.0,0,2
4889,r081028a,0,0.0,0,1
4890,r081028b,0,0.0,0,1
4891,r081028c,0,0.0,0,2
4892,r081028d,0,0.0,0,3
4893,r081028e,0,0.0,0,2
4894,r081024a,0,0.0,0,2
4895,r081024b,0,0.0,0,1
4896,r081024c,0,0.0,0,1
4897,r081024d,0,0.0,0,1
4898,r081024e,0,0.0,0,1
4899,r081023a,0,0.0,0,2
4900,r081023b,0,0.0,0,2
4901,r081023c,0,0.0,0,1
4902,r081023d,0,0.0,0,2
4903,r081023e,0,0.0,0,1
4904,r081021a,0,0.0,0,1
4905,r081021b,0,0.0,0,1
4906,r081021c,0,0.0,0,1
4907,r081021d,0,0.0,0,1
4908,r081021e,0,0.0,0,1
4909,r081017a,0,0.0,0,1
4910,r081017b,0,0.0,0,1
4911,r081017c,0,0.0,0,2
4912,r081017d,0,0.0,0,2
4913,r081017e,0,0.0,0,2
4914,r081016c,0,0.0,0,1
4915,r081016d,0,0.0,0,1
4916,r081016e,0,0.0,0,3
4917,r081016a,0,0.0,0,2
4918,r081016b,0,0.0,0,2
4919,r081015e,0,0.0,0,1
4920,r081015d,0,0.0,0,1
4921,r081015c,0,0.0,0,2
4922,r081015b,0,0.0,0,1
4923,r081015a,0,0.0,0,1
4924,r081013a,0,0.0,0,1
4925,r081013b,0,0.0,0,2
4926,r081013c,0,0.0,0,1
4927,r081013d,0,0.0,0,3
4928,r081013e,0,0.0,0,3
4929,r081009a,0,0.0,0,2
4930,r081009b,0,0.0,0,1
4931,r081009c,0,0.0,0,1
4932,r081009d,0,0.0,0,1
4933,r081009e,0,0.0,0,2
4934,r081006a,0,0.0,0,1
4935,r081006b,0,0.0,0,1
4936,r081006c,0,0.0,0,1
4937,r081006d,0,0.0,0,2
4938,r081006e,0,0.0,0,2
4939,r081003a,0,0.0,0,1
4940,r081003b,0,0.0,0,2
4941,r081003c,0,0.0,0,2
4942,r081003d,0,0.0,0,1
4943,r081003e,0,0.0,0,3
4944,r081002a,0,0.0,0,1
4945,r081002b,0,0.0,0,2
4946,r081002c,0,0.0,0,1
4947,r081002d,0,0.0,0,1
4948,r081002e,0,0.0,0,2
4949,r081001a,0,0.0,0,2
4950,r081001b,0,0.0,0,1
4951,r081001c,0,0.0,0,1
4952,r081001d,0,0.0,0,1
4953,r081001e,0,0.0,0,1
4954,r080930a,0,0.0,0,2
4955,r080930b,0,0.0,0,2
4956,r080930c,0,0.0,0,2
4957,r080930d,0,0.0,0,3
4958,r080930e,0,0.0,0,2
4959,r080925a,0,0.0,0,2
4960,r080925c,0,0.0,0,1
4961,r080925d,0,0.0,0,3
4962,r080925e,0,0.0,0,2
4963,r080925f,0,0.0,0,2
4964,r080925b,0,0.0,0,1
4965,r080924a,0,0.0,0,1
4966,r080924b,0,0.0,0,1
4967,r080924c,0,0.0,0,2
4968,r080924d,0,0.0,0,1
4969,r080924e,0,0.0,0,2
4970,r080923a,0,0.0,0,1
4971,r080923b,0,0.0,0,1
4972,r080923c,0,0.0,0,1
4973,r080923d,0,0.0,0,1
4974,r080923e,0,0.0,0,2
4975,r080922a,0,0.0,0,1
4976,r080922b,0,0.0,0,2
4977,r080922c,0,0.0,0,1
4978,r080922d,0,0.0,0,2
4979,r080922e,0,0.0,0,3
4980,r080919a,0,0.0,0,1
4981,r080919b,0,0.0,0,3
4982,r080919c,0,0.0,0,2
4983,r080919d,0,0.0,0,2
4984,r080919e,0,0.0,0,1
4985,r080917a,0,0.0,0,1
4986,r080917b,0,0.0,0,3
4987,r080917c,0,0.0,0,1
4988,r080917d,0,0.0,0,1
4989,r080917e,0,0.0,0,2
4990,r080917f,0,0.0,0,1
4991,r080916a,0,0.0,0,2
4992,r080916b,0,0.0,0,2
4993,r080916d,0,0.0,0,2
4994,r080916e,0,0.0,0,3
4995,r080916f,0,0.0,0,2
4996,r080916c,0,0.0,0,2
4997,r080915a,0,0.0,0,2
4998,r080915b,0,0.0,0,3
4999,r080915c,0,0.0,0,1
5000,r080915d,0,0.0,0,1
5001,r080915f,0,0.0,0,1
5002,r080915e,0,0.0,0,1
5003,r080911a,0,0.0,0,2
5004,r080911b,0,0.0,0,1
5005,r080911c,0,0.0,0,1
5006,r080911d,0,0.0,0,1
5007,r080911e,0,0.0,0,2
5008,r080911f,0,0.0,0,1
5009,r080910a,0,0.0,0,1
5010,r080910b,0,0.0,0,1
5011,r080910c,0,0.0,0,3
5012,r080910d,0,0.0,0,2
5013,r080910e,0,0.0,0,2
5014,r080910f,0,0.0,0,1
5015,r080909a,0,0.0,0,4
5016,r080909b,0,0.0,0,1
5017,r080909c,0,0.0,0,2
5018,r080909d,0,0.0,0,2
5019,r080909e,0,0.0,0,3
5020,r080904a,0,0.0,0,3
5021,r080904b,0,0.0,0,2
5022,r080904c,0,0.0,0,2
5023,r080904d,0,0.0,0,1
5024,r080904e,0,0.0,0,2
5025,r080903a,0,0.0,0,1
5026,r080903b,0,0.0,0,1
5027,r080903c,0,0.0,0,1
5028,r080903d,0,0.0,0,1
5029,r080903e,0,0.0,0,1
5030,r080901a,0,0.0,0,1
5031,r080901b,0,0.0,0,1
5032,r080901c,1,1.0,1,1
5033,r080901d,1,0.5,1,2
5034,r080901e,0,0.0,0,1
5035,r080828a,0,0.0,0,2
5036,r080828b,0,0.0,0,1
5037,r080828c,0,0.0,0,2
5038,r080828d,0,0.0,0,1
5039,r080828e,0,0.0,0,2
5040,r080826a,0,0.0,0,2
5041,r080826b,0,0.0,0,2
5042,r080826c,0,0.0,0,3
5043,r080826d,0,0.0,0,1
5044,r080826e,0,0.0,0,3
5045,r080819a,0,0.0,0,1
5046,r080819b,0,0.0,0,2
5047,r080819c,0,0.0,0,4
5048,r080819d,0,0.0,0,1
5049,r080819e,0,0.0,0,3
5050,r080814a,0,0.0,0,2
5051,r080814b,0,0.0,0,1
5052,r080814c,0,0.0,0,2
5053,r080814d,0,0.0,0,1
5054,r080814e,0,0.0,0,3
5055,r080812a,0,0.0,0,1
5056,r080812b,0,0.0,0,1
5057,r080812c,0,0.0,0,2
5058,r080812d,1,1.0,1,1
5059,r080812e,0,0.0,0,1
5060,r080808a,0,0.0,0,1
5061,r080808b,0,0.0,0,3
5062,r080808d,0,0.0,0,1
5063,r080808e,0,0.0,0,1
5064,r080808c,0,0.0,0,2
5065,r080731a,0,0.0,0,2
5066,r080731b,0,0.0,0,3
5067,r080731c,0,0.0,0,3
5068,r080731d,0,0.0,0,1
5069,r080731e,0,0.0,0,1
5070,r080731f,0,0.0,0,2
5071,r080731g,0,0.0,0,1
5072,r080725a,0,0.0,0,3
5073,r080725b,0,0.0,0,1
5074,r080725c,0,0.0,0,2
5075,r080725d,0,0.0,0,2
5076,r080725e,0,0.0,0,2
5077,r080724b,0,0.0,0,1
5078,r080724c,0,0.0,0,1
5079,r080724d,0,0.0,0,1
5080,r080724e,0,0.0,0,3
5081,r080724a,0,0.0,0,1
5082,r080722a,0,0.0,0,2
5083,r080722b,0,0.0,0,1
5084,r080722c,0,0.0,0,2
5085,r080722e,0,0.0,0,2
5086,r080722d,0,0.0,0,2
5087,r080717a,0,0.0,0,1
5088,r080717b,0,0.0,0,1
5089,r080717c,0,0.0,0,1
5090,r080717d,0,0.0,0,2
5091,r080717e,0,0.0,0,2
5092,r080716f,0,0.0,0,1
5093,r080716b,0,0.0,0,2
5094,r080716c,0,0.0,0,1
5095,r080716d,0,0.0,0,2
5096,r080716e,0,0.0,0,1
5097,r080716a,0,0.0,0,2
5098,r080715f,0,0.0,0,2
5099,r080715b,0,0.0,0,4
5100,r080715c,0,0.0,0,1
5101,r080715d,0,0.0,0,1
5102,r080715e,0,0.0,0,2
5103,r080715a,0,0.0,0,1
5104,r080714a,0,0.0,0,1
5105,r080714b,0,0.0,0,1
5106,r080714c,0,0.0,0,1
5107,r080714d,0,0.0,0,1
5108,r080714e,0,0.0,0,1
5109,r080714f,0,0.0,0,1
5110,r080709a,0,0.0,0,2
5111,r080709b,0,0.0,0,2
5112,r080709c,0,0.0,0,1
5113,r080709d,0,0.0,0,1
5114,r080707a,0,0.0,0,2
5115,r080707b,0,0.0,0,1
5116,r080707c,0,0.0,0,1
5117,r080707d,0,0.0,0,2
5118,r080707e,0,0.0,0,1
5119,r080703a,0,0.0,0,1
5120,r080703b,0,0.0,0,2
5121,r080703c,0,0.0,0,3
5122,r080703d,0,0.0,0,3
5123,r080703e,0,0.0,0,3
5124,r080701a,0,0.0,0,1
5125,r080701b,0,0.0,0,1
5126,r080701c,0,0.0,0,1
5127,r080701d,0,0.0,0,2
5128,r080701e,0,0.0,0,2
5129,r080627a,0,0.0,0,1
5130,r080627b,0,0.0,0,2
5131,r080627c,0,0.0,0,2
5132,r080627d,0,0.0,0,1
5133,r080627e,0,0.0,0,3
